茄瓜TV,#genre#
埋堆堆66,http://121.12.115.162/txdirect.hls.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.m3u8
埋堆堆67,http://121.12.115.162/txdirect.hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8
埋堆堆68,http://121.12.115.162/txdirect.hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8
📺影視輪播,#genre#
SNH48劇場公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
周潤發,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周星馳,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
成龍,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
張國榮,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
郭富城,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
吳京,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
劉德華,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
楊冪,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
劉亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
古天樂,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
金庸頻道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
喜劇聯盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
古天樂影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
成龍作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
張國榮影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
周潤發影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
懷舊老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
周星馳影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
午夜失眠劇場,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
吳京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
雲上電影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
每日科幻電影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
劉德華影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
殭屍劇場,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
劉亦菲影視展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
TVB劇場,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
金庸頻道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
新片放映廳,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
盜墓,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
試膽大會,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
高能燒腦時刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
楊冪作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
4K劇場,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
愛情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
軍旅劇場,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
SNH48劇場公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
少林劇場,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
神探狄仁傑,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
黃金劇場,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
追劇少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
古龍作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
經典賀歲片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
每日薦影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
武俠劇場,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
KK_经典好剧,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
KK_科幻怪兽,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
KK_喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
KK_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
鬥魚5,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
鬥魚6,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
鬥魚8,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
鬥魚14,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
鬥魚16,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
鬥魚18,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
鬥魚21,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
鬥魚44,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
鬥魚1,http://dyscdnali1.douyucdn.cn/live/747764rfA3HOpaVl.flv?uuid=
鬥魚17,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
鬥魚33,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
鬥魚21,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
鬥魚37,http://dyscdnali1.douyucdn.cn/live/206858rtesHKjl.flv?uuid=
鬥魚11,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
鬥魚12,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
鬥魚29,http://dyscdnali1.douyucdn.cn/live/7537296rTdKDixQ0.flv?uuid=
鬥魚40,http://dyscdnali1.douyucdn.cn/live/7459925rLzyH2qb0.flv?uuid=
鬥魚54,http://dyscdnali1.douyucdn.cn/live/6763930rQ0VfA1mV.flv?uuid=
鬥魚42,http://dyscdnali1.douyucdn.cn/live/3980787rVI3fG6Tv.flv?uuid=
📺兒童頻道,#genre#
黑莓動畫,http://183.207.248.71:80/cntv/live1/donghuawg/donghuawg
黑莓動畫,http://39.135.140.104:6610/PLTV/88888888/224/3221225672/2/index.m3u8
動漫秀場,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
動漫秀場,http://117.136.154.94/PLTV/88888888/224/3221225845/index.m3u8
哈哈炫動,http://117.136.154.98/PLTV/88888888/224/3221225790/index.m3u8
卡酷少兒,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8
卡酷少兒,http://ott.js.chinamobile.com/PLTV/4/224/3221226305/index.m3u8
卡酷少兒,http://183.207.248.71/gitv/live1/G_KAKU/G_KAKU
新科動漫,http://cctvtxyh5ca.liveplay.myqcloud.com/live/xinkedongman_2_hd.m3u8
金鷹卡通,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221226303/index.m3u8
優漫卡通,http://223.110.243.171/PLTV/3/224/3221226982/index.m3u8
黑莓動画,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225914/1.m3u8
卡酷少兒,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8
哈哈炫動,http://112.25.48.13/live/program/live/hhxdhd/4000000/mnf.m3u8
動漫秀場,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
山東少兒,http://livealone302.iqilu.com/iqilu/sepd.m3u8
南京少兒,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少兒,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
甘肃少兒,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
動画天地,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8
喜羊羊,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8
奥特曼,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8
猫和老鼠,http://111.31.3.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8
蜡笔小新,http://111.6.244.41/tx.hls.huya.com/src/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1-imgplus.m3u8?wsSecret=8f5d6a42c73876da3743b57a033c0e7a&wsTime=61250236&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw==&ctype=huya_tars&txyp=o:d3;&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&dispatch_from=ztc100.112.158.96&utime=1629815376492_2
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
📺回看頻道,#genre#
鳳凰中文10M1080[1920*1080],http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
鳳凰資訊10M1080[1920*1080],http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
鳳凰香港10M1080[1920*1080],http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
CCTV18M1080HEVC[1920*1080],http://223.110.243.159/ott.js.chinamobile.com/PLTV/3/224/3221227725/index.m3u8
CCTV18M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227634/index.m3u8
CCTV25.5M1080HEVC[1920*1080],http://223.110.245.142/ott.js.chinamobile.com/PLTV/3/224/3221227708/index.m3u8
CCTV28M1080[1920*1080],http://223.110.245.164/ott.js.chinamobile.com/PLTV/3/224/3221227696/index.m3u8
CCTV35.5M1080HEVC[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227650/index.m3u8
CCTV45.5M1080HEVC[1920*1080],http://223.110.245.142/ott.js.chinamobile.com/PLTV/3/224/3221227658/index.m3u8
CCTV54M1080[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227640/index.m3u8
CCTV54M1080[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227166/index.m3u8
CCTV55.5M1080HEVC[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227661/index.m3u8
CCTV5+5M1080HEVC[1920*1080],http://223.110.245.142/ott.js.chinamobile.com/PLTV/3/224/3221227685/index.m3u8
CCTV5+5.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227714/index.m3u8
CCTV5+8M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227631/index.m3u8
CCTV65.5M1080HEVC[1920*1080],http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227664/index.m3u8
CCTV78M1080[1920*1080],http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227690/index.m3u8
CCTV84M1080[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227204/index.m3u8
CCTV85.5M1080HEVC[1920*1080],http://223.110.243.144/ott.js.chinamobile.com/PLTV/3/224/3221227667/index.m3u8
CCTV88M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227629/index.m3u8
CCTV95M1080HEVC[1920*1080],http://223.110.243.160/ott.js.chinamobile.com/PLTV/3/224/3221227704/index.m3u8
CCTV95.5M1080HEVC[1920*1080],http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227659/index.m3u8
CCTV98M1080[1920*1080],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227614/index.m3u8
CCTV103M1080[1920*1080],http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227317/index.m3u8
CCTV105.5M1080HEVC[1920*1080],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227717/index.m3u8
CCTV108M1080[1920*1080],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227620/index.m3u8
CCTV112.5M1080[1920*1080],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227524/index.m3u8
CCTV115.5M1080HEVC[1920*1080],http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227720/index.m3u8
CCTV125.5M1080HEVC[1920*1080],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227655/index.m3u8
CCTV128M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227637/index.m3u8
CCTV134M1080[768*576],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227601/index.m3u8
CCTV145.5M1080HEVC[1920*1080],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227656/index.m3u8
CCTV148M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227693/index.m3u8
CCTV153.5M1080[1920*1080],http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227538/index.m3u8
CCTV155.5M1080HEVC[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227723/index.m3u8
CCTV174M1080[1920*1080],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227589/index.m3u8
CCTV175.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227726/index.m3u8
東南衛視4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227553/index.m3u8
東南衛視5.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227670/index.m3u8
東方衛視4M1080[1920*1080],http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227597/index.m3u8
東方衛視5.5M1080HEVC[1920*1080],http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227732/index.m3u8
東方衛視5M1080HEVC[1920*1080],http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221227688/index.m3u8
東方衛視Max16M1080[1920*1080],http://223.110.245.146/ott.js.chinamobile.com/PLTV/3/224/3221227511/index.m3u8
北京衛視5.5M1080HEVC[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227652/index.m3u8
天津衛視4M1080[1920*1080],http://223.110.245.140/ott.js.chinamobile.com/PLTV/3/224/3221227212/index.m3u8
天津衛視4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227633/index.m3u8
天津衛視5M1080HEVC[1920*1080],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227756/index.m3u8
天津衛視5.5M1080HEVC[1920*1080],http://223.110.245.166/ott.js.chinamobile.com/PLTV/3/224/3221227741/index.m3u8
安徽衛視5.5M1080HEVC[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227653/index.m3u8
安徽衛視8M1080[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227643/index.m3u8
山東衛視4M1080[1920*1080],http://223.110.243.156/ott.js.chinamobile.com/PLTV/3/224/3221227621/index.m3u8
山東衛視5.5M1080HEVC[1920*1080],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山東衛視8M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
廣東衛視4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227591/index.m3u8
廣東衛視5.5M1080HEVC[1920*1080],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227673/index.m3u8
廣東衛視8M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227445/index.m3u8
廣東衛視Max16M1080[1920*1080],http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227476/index.m3u8
江蘇衛視4M1080[1920*1080],http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227561/index.m3u8
江蘇衛視5M1080HEVC[1920*1080],http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227689/index.m3u8
江蘇衛視5.5M1080HEVC[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227668/index.m3u8
江西衛視5.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
浙江衛視5.5M1080HEVC[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227744/index.m3u8
浙江衛視5M1080HEVC[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227692/index.m3u8
浙江衛視Max16M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227491/index.m3u8
深圳衛視4M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227624/index.m3u8
深圳衛視5M1080HEVC[1920*1080],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227695/index.m3u8
深圳衛視5.5M1080HEVC[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
湖北衛視3M1080[1920*1080],http://223.110.245.166/ott.js.chinamobile.com/PLTV/3/224/3221227377/index.m3u8
湖北衛視4M1080[1920*1080],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8
湖北衛視5.5M1080HEVC[1920*1080],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227665/index.m3u8
湖北衛視5M1080HEVC[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227703/index.m3u8
湖南衛視5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227698/index.m3u8
湖南衛視5.5M1080HEVC[1920*1080],http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227735/index.m3u8
遼寧衛視5.5M1080HEVC[1920*1080],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227676/index.m3u8
遼寧衛視5M1080HEVC[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227700/index.m3u8
遼寧衛視8M1080[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8
重慶衛視4M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227550/index.m3u8
重慶衛視5.5M1080HEVC[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
黑龍江衛視3.5M1080[1920*1080],http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8
黑龍江衛視3M1080[1920*1080],http://223.110.245.164/ott.js.chinamobile.com/PLTV/3/224/3221227323/index.m3u8
黑龍江衛視5.5M1080HEVC[1920*1080],http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227662/index.m3u8
黑龍江衛視8M1080[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227638/index.m3u8
SITV動漫秀場4M1080[1920*1080],http://223.110.245.146/ott.js.chinamobile.com/PLTV/3/224/3221227774/index.m3u8
SITV都市劇場4M1080[1920*1080],http://223.110.243.160/ott.js.chinamobile.com/PLTV/3/224/3221227710/index.m3u8
NewTV潮媽辣婆4M1080[1920*1080],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227527/index.m3u8
NewTV中國功夫4M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227530/index.m3u8
NewTV怡伴健康4M1080[1920*1080],http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227612/index.m3u8
NewTV軍事評論4M1080[1920*1080],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227544/index.m3u8
NewTV軍旅劇場4M1080[1920*1080],http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227603/index.m3u8
NewTV農業致富4M1080[1920*1080],http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227588/index.m3u8
NewTV動作電影4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227606/index.m3u8
NewTV古装劇場4M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227542/index.m3u8
NewTV家庭劇場4M1080[1920*1080],http://223.110.243.164/ott.js.chinamobile.com/PLTV/3/224/3221227600/index.m3u8
NewTV驚悚懸疑4M1080[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227536/index.m3u8
NewTV武搏世界4M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227533/index.m3u8
NewTV精品體育4M1080[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227615/index.m3u8
NewTV精品大劇4M1080[1920*1080],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227618/index.m3u8
NewTV精品纪錄4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227547/index.m3u8
NewTV金牌綜藝4M1080[1920*1080],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227541/index.m3u8
NewTV明星大片4M1080[1920*1080],http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227594/index.m3u8
黑莓動畫4M1080[1920*1080],http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
黑莓電影4M1080[1920*1080],http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221225567/index.m3u8
江西陶瓷7M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227768/index.m3u8
上海纪實人文5.5M1080HEVC[1920*1080],http://223.110.245.156/ott.js.chinamobile.com/PLTV/3/224/3221227674/index.m3u8
北京冬奥纪實5.5M1080HEVC[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227711/index.m3u8
未知4M1080[1920*816],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227579/index.m3u8
東海文娱2M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227739/index.m3u8
東海新聞2M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227792/index.m3u8
儀化有線3M1080[1920*1080],http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227702/index.m3u8
寶應生活資訊4M1080[1920*1080],http://223.110.236.3/ott.js.chinamobile.com/PLTV/3/224/3221228039/index.m3u8
常州公共4M1080[1920*1080],http://223.110.245.158/ott.js.chinamobile.com/PLTV/3/224/3221227772/index.m3u8
常州生活4M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227816/index.m3u8
沛縣新聞綜合2.5M1080[1920*1080],http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227678/index.m3u8
沛縣生活2.5M1080[1920*1080],http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227611/index.m3u8
睢寧三農2.5M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227709/index.m3u8
睢寧生活教育2.5M1080[1920*1080],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227701/index.m3u8
睢寧綜合2.5M1080[1920*1080],http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227706/index.m3u8
睢寧資訊2.5M1080[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227712/index.m3u8
连雲港公共2M1080[1920*1080],http://223.110.243.145/ott.js.chinamobile.com/PLTV/3/224/3221227819/index.m3u8
邳州綜合2.5M1080[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227576/index.m3u8
央廣購物2.5M1080[768*576],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227532/index.m3u8
江西風尚購物4M1080[1920*1080],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227539/index.m3u8
江蘇好享購物4M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227570/index.m3u8
5G購2M1080[3840*2144],http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227896/index.m3u8
CCTV18M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226247/index.m3u8
CCTV28M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226220/index.m3u8
CCTV54M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226146/index.m3u8
CCTV54M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226151/index.m3u8
CCTV58M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5+8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV64M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226148/index.m3u8
CCTV68M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226226/index.m3u8
CCTV84M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226150/index.m3u8
CCTV88M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226257/index.m3u8
CCTV104M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226164/index.m3u8
CCTV144M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226166/index.m3u8
IPTV5+8M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226273/index.m3u8
東南衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226182/index.m3u8
東方衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226155/index.m3u8
北京衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226161/index.m3u8
天津衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226191/index.m3u8
安徽衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226205/index.m3u8
山東衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226162/index.m3u8
廣東衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226180/index.m3u8
江蘇衛視4M1080[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226157/index.m3u8
